1,0.9596469402313232,2,2,2,0,NA
-1,Inf,0,3,2,0,NA
1,0.7834000587463379,1,1,2,0,NA
1,0.8625738620758057,2,2,2,0,NA
1,0.753652811050415,3,3,2,0,NA
0,0.7650701999664307,2,1,2,0,NA
-1,Inf,0,2,2,0,NA
1,0.684898853302002,3,3,2,0,NA
1,0.802711009979248,1,1,2,0,NA
1,0.7818405628204346,3,3,2,0,NA
1,0.90380859375,1,1,2,0,NA
1,0.6278359889984131,3,3,2,0,NA
1,0.6086533069610596,1,1,2,0,NA
1,0.6611011028289795,1,1,2,0,NA
1,0.6973438262939453,2,2,2,0,NA
1,0.7433278560638428,3,3,2,0,NA
1,0.9903609752655029,1,1,2,0,NA
0,0.8777115345001221,3,2,2,0,NA
1,0.746401309967041,3,3,2,0,NA
0,0.9899570941925049,2,3,2,0,NA
1,0.8793420791625977,2,2,2,0,NA
1,0.9316449165344238,1,1,2,0,NA
1,0.8374724388122559,2,2,2,0,NA
1,0.6933135986328125,3,3,2,0,NA
0,0.9856929779052734,1,3,2,0,NA
-1,Inf,0,3,2,0,NA
1,0.7297720909118652,1,1,2,0,NA
1,0.90403151512146,2,2,2,0,NA
1,0.8043396472930908,3,3,2,0,NA
1,0.7730655670166016,1,1,2,0,NA
1,0.8483188152313232,1,1,2,0,NA
1,0.7095305919647217,3,3,2,0,NA
1,0.8141558170318604,2,2,2,0,NA
1,0.6055335998535156,1,1,2,0,NA
-1,Inf,0,2,2,0,NA
1,0.7306449413299561,1,1,2,0,NA
1,0.8121025562286377,2,2,2,0,NA
-1,Inf,0,1,2,0,NA
1,0.6983067989349365,2,2,2,0,NA
1,0.8362326622009277,2,2,2,0,NA
